position,post_id,post_by,post_text,post_published,comment_id,comment_by,is_reply,comment_message,comment_published,comment_like_count,attachment_type,attachment_url
4_8,201907573156278_2743494958997514,2bd3b91347affd2685b0c821680306b33b6cf4ab, How femininity is policed and de/valued by society across various bodies tends to be awful and restrictive. However  femme identities themselves feel divinely infinite. They transcend a simple preference for stereotypically feminine things. For me  a femme identification is a declaration of an intentional crafting of  and relationship with  gender.   [image description: A Black person with a large curly Afro lies down. They are wearing makeup  red lipstick  and a denim shirt while smiling at the camera. Source: Pexels],2019-06-29T16:34:11+0000,2743494958997514_2743719738975036,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Yes! Femme is queer queering queer!,2019-06-29T18:57:28+0000,7,,
4_9,201907573156278_2743494958997514,2bd3b91347affd2685b0c821680306b33b6cf4ab, How femininity is policed and de/valued by society across various bodies tends to be awful and restrictive. However  femme identities themselves feel divinely infinite. They transcend a simple preference for stereotypically feminine things. For me  a femme identification is a declaration of an intentional crafting of  and relationship with  gender.   [image description: A Black person with a large curly Afro lies down. They are wearing makeup  red lipstick  and a denim shirt while smiling at the camera. Source: Pexels],2019-06-29T16:34:11+0000,2743494958997514_2743868562293487,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"I'm not equating my experience with the author's, but for what it's worth I'm gonna share this:   I told a friend that I get irritated when people say to me, ""you don't look like your background is Indian"". He suggested responding with, ""you don't look like a moron"".  It won't solve any major problems, but it may help to say it or think it sometimes. :)  I LOVE tbinaa, thank you for changing the world for the better.",2019-06-29T20:48:35+0000,0,,
4_10,201907573156278_2743494958997514,2bd3b91347affd2685b0c821680306b33b6cf4ab, How femininity is policed and de/valued by society across various bodies tends to be awful and restrictive. However  femme identities themselves feel divinely infinite. They transcend a simple preference for stereotypically feminine things. For me  a femme identification is a declaration of an intentional crafting of  and relationship with  gender.   [image description: A Black person with a large curly Afro lies down. They are wearing makeup  red lipstick  and a denim shirt while smiling at the camera. Source: Pexels],2019-06-29T16:34:11+0000,2743494958997514_2743521252328218,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,No one queer or otherwise can ever tell me what Femme means to me or how I express it ..Fuk everybody else.. you do you!!,2019-06-29T16:52:09+0000,1,,
6_0,201907573156278_2741455952534748,2bd3b91347affd2685b0c821680306b33b6cf4ab, [T]here was a dramatic shift after September 11. When I went into the stores  white shopkeepers would greet me with a genuine smile. When they asked   Can I help you?  they really meant it. They were suddenly okay with me ... Unfortunately  a new target had been created — those of Middle Eastern descent and those who presented as such.   [image description: Two Muslim women wearing hijab protest as part of a December 2014 Black Lives Matter rally in New York City. The woman on the left holds a sign reading “We Can’t Breathe ” referencing the NYPD murder of Eric Garner. Source: Flickr],2019-06-28T15:01:53+0000,2741455952534748_2741486899198320,pageowner,1,Much love to you as well! ♥️🙏♥️,2019-06-28T15:20:07+0000,0,,
6_1,201907573156278_2741455952534748,2bd3b91347affd2685b0c821680306b33b6cf4ab, [T]here was a dramatic shift after September 11. When I went into the stores  white shopkeepers would greet me with a genuine smile. When they asked   Can I help you?  they really meant it. They were suddenly okay with me ... Unfortunately  a new target had been created — those of Middle Eastern descent and those who presented as such.   [image description: Two Muslim women wearing hijab protest as part of a December 2014 Black Lives Matter rally in New York City. The woman on the left holds a sign reading “We Can’t Breathe ” referencing the NYPD murder of Eric Garner. Source: Flickr],2019-06-28T15:01:53+0000,2741455952534748_2741478382532505,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Growing up as an Arab-american the racisim and bigotry has been heavy way before 9/11. The terrorist attack just made it more acceptable to hate us openly. I love this article. Thank you for sharing! I appreciate the solidarity, We all need and deserve the support against white supremacy. Much love.",2019-06-28T15:14:39+0000,0,,
7_0,201907573156278_2739136309433379,2bd3b91347affd2685b0c821680306b33b6cf4ab,Racism  classism  colonialism  and ableism are all important factors to consider when thinking deeply about why various communities are or are not vegan or vegetarian.  “If the mainstream vegan/vegetarian movement had its way  I would view my people’s [Native Hawaiian] traditions as inherently oppressive and inferior simply because we eat meat  and that is not okay.”  [image description: photograph of an animal rights protest on a city street. A crowd of people can be seen holding a bullhorn and signs such as “BE THE VOICE FOR THE VOICELESS ” a drawing of a half-dog  half-cow with the words “NO DIFFERENCE ” and “NOT OURS TO: EAT  WEAR  EXPERIMENT ON OR EXPLOIT | watch [documentary] EARTHLINGS | #govegan.” Source: Pixabay],2019-06-27T09:24:33+0000,2739136309433379_2742614705752206,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,"Kelle Froberg I hear you on this. If you have access to water, a pot, and a heating surface, making beans and rice is a complete protein and a great meal. I often go to this when I am lower than usual on funds.",2019-06-29T05:20:30+0000,1,,
7_1,201907573156278_2739136309433379,2bd3b91347affd2685b0c821680306b33b6cf4ab,Racism  classism  colonialism  and ableism are all important factors to consider when thinking deeply about why various communities are or are not vegan or vegetarian.  “If the mainstream vegan/vegetarian movement had its way  I would view my people’s [Native Hawaiian] traditions as inherently oppressive and inferior simply because we eat meat  and that is not okay.”  [image description: photograph of an animal rights protest on a city street. A crowd of people can be seen holding a bullhorn and signs such as “BE THE VOICE FOR THE VOICELESS ” a drawing of a half-dog  half-cow with the words “NO DIFFERENCE ” and “NOT OURS TO: EAT  WEAR  EXPERIMENT ON OR EXPLOIT | watch [documentary] EARTHLINGS | #govegan.” Source: Pixabay],2019-06-27T09:24:33+0000,2739136309433379_2741226145891062,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"I understand the desire to be vegan/vegetarian. I’ve been vegetarian in the past and probably would be now if our household income supported separate meals for me and my husband. But making the choice to be either is a luxury. The vast majority of people on this planet struggle with food scarcity and eat whatever is available. They can’t be picky, it’s a matter of survival. Here in the US there are those who struggle to get food on the table, who live in food deserts where they can’t get fresh vegetables. If you choose to live a cruelty life, then kudos to you. It’s a noble pursuit. But realize it’s a choice you are ABLE to make. Don’t try and force it on others.",2019-06-28T12:24:40+0000,2,,
7_2,201907573156278_2739136309433379,2bd3b91347affd2685b0c821680306b33b6cf4ab,Racism  classism  colonialism  and ableism are all important factors to consider when thinking deeply about why various communities are or are not vegan or vegetarian.  “If the mainstream vegan/vegetarian movement had its way  I would view my people’s [Native Hawaiian] traditions as inherently oppressive and inferior simply because we eat meat  and that is not okay.”  [image description: photograph of an animal rights protest on a city street. A crowd of people can be seen holding a bullhorn and signs such as “BE THE VOICE FOR THE VOICELESS ” a drawing of a half-dog  half-cow with the words “NO DIFFERENCE ” and “NOT OURS TO: EAT  WEAR  EXPERIMENT ON OR EXPLOIT | watch [documentary] EARTHLINGS | #govegan.” Source: Pixabay],2019-06-27T09:24:33+0000,2739136309433379_2742167232463620,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"I prefer to honor the evolutionary biology that allowed us to become human - inclusive, compassionate, community.",2019-06-28T23:43:28+0000,0,,
7_3,201907573156278_2739136309433379,2bd3b91347affd2685b0c821680306b33b6cf4ab,Racism  classism  colonialism  and ableism are all important factors to consider when thinking deeply about why various communities are or are not vegan or vegetarian.  “If the mainstream vegan/vegetarian movement had its way  I would view my people’s [Native Hawaiian] traditions as inherently oppressive and inferior simply because we eat meat  and that is not okay.”  [image description: photograph of an animal rights protest on a city street. A crowd of people can be seen holding a bullhorn and signs such as “BE THE VOICE FOR THE VOICELESS ” a drawing of a half-dog  half-cow with the words “NO DIFFERENCE ” and “NOT OURS TO: EAT  WEAR  EXPERIMENT ON OR EXPLOIT | watch [documentary] EARTHLINGS | #govegan.” Source: Pixabay],2019-06-27T09:24:33+0000,2739136309433379_2739182742762069,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Daryll Ricardo Landbrug,2019-06-27T10:03:33+0000,0,,
7_4,201907573156278_2739136309433379,2bd3b91347affd2685b0c821680306b33b6cf4ab,Racism  classism  colonialism  and ableism are all important factors to consider when thinking deeply about why various communities are or are not vegan or vegetarian.  “If the mainstream vegan/vegetarian movement had its way  I would view my people’s [Native Hawaiian] traditions as inherently oppressive and inferior simply because we eat meat  and that is not okay.”  [image description: photograph of an animal rights protest on a city street. A crowd of people can be seen holding a bullhorn and signs such as “BE THE VOICE FOR THE VOICELESS ” a drawing of a half-dog  half-cow with the words “NO DIFFERENCE ” and “NOT OURS TO: EAT  WEAR  EXPERIMENT ON OR EXPLOIT | watch [documentary] EARTHLINGS | #govegan.” Source: Pixabay],2019-06-27T09:24:33+0000,2739136309433379_2740921192588224,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Amy Dixon,2019-06-28T08:06:23+0000,0,,
7_5,201907573156278_2739136309433379,2bd3b91347affd2685b0c821680306b33b6cf4ab,Racism  classism  colonialism  and ableism are all important factors to consider when thinking deeply about why various communities are or are not vegan or vegetarian.  “If the mainstream vegan/vegetarian movement had its way  I would view my people’s [Native Hawaiian] traditions as inherently oppressive and inferior simply because we eat meat  and that is not okay.”  [image description: photograph of an animal rights protest on a city street. A crowd of people can be seen holding a bullhorn and signs such as “BE THE VOICE FOR THE VOICELESS ” a drawing of a half-dog  half-cow with the words “NO DIFFERENCE ” and “NOT OURS TO: EAT  WEAR  EXPERIMENT ON OR EXPLOIT | watch [documentary] EARTHLINGS | #govegan.” Source: Pixabay],2019-06-27T09:24:33+0000,2739136309433379_2739339156079761,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Katy Christie YES!!,2019-06-27T12:11:51+0000,1,,
7_6,201907573156278_2739136309433379,2bd3b91347affd2685b0c821680306b33b6cf4ab,Racism  classism  colonialism  and ableism are all important factors to consider when thinking deeply about why various communities are or are not vegan or vegetarian.  “If the mainstream vegan/vegetarian movement had its way  I would view my people’s [Native Hawaiian] traditions as inherently oppressive and inferior simply because we eat meat  and that is not okay.”  [image description: photograph of an animal rights protest on a city street. A crowd of people can be seen holding a bullhorn and signs such as “BE THE VOICE FOR THE VOICELESS ” a drawing of a half-dog  half-cow with the words “NO DIFFERENCE ” and “NOT OURS TO: EAT  WEAR  EXPERIMENT ON OR EXPLOIT | watch [documentary] EARTHLINGS | #govegan.” Source: Pixabay],2019-06-27T09:24:33+0000,2739136309433379_2739244222755921,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,Matteson Leigh thought you'd want to read this,2019-06-27T10:58:29+0000,0,,
7_7,201907573156278_2739136309433379,2bd3b91347affd2685b0c821680306b33b6cf4ab,Racism  classism  colonialism  and ableism are all important factors to consider when thinking deeply about why various communities are or are not vegan or vegetarian.  “If the mainstream vegan/vegetarian movement had its way  I would view my people’s [Native Hawaiian] traditions as inherently oppressive and inferior simply because we eat meat  and that is not okay.”  [image description: photograph of an animal rights protest on a city street. A crowd of people can be seen holding a bullhorn and signs such as “BE THE VOICE FOR THE VOICELESS ” a drawing of a half-dog  half-cow with the words “NO DIFFERENCE ” and “NOT OURS TO: EAT  WEAR  EXPERIMENT ON OR EXPLOIT | watch [documentary] EARTHLINGS | #govegan.” Source: Pixabay],2019-06-27T09:24:33+0000,2739136309433379_2742630629083947,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"As a large woman, on food stamps, who hasn’t eaten meat in 30 years, I agree with most of your article.  As an advocate for fat liberation, I feel there is strong oppression to big people living in food deserts and with an  inability to get to and/or afford fresh produce and other “healthy” foods to lose weight. I also agree with it in a vegetarian context.  I believe the mention of female cows is specifically about their milk and that their babies are taken away from them so that cow milk can be sold to humans.  I have equal compassion for both humans and animals - and I believe animals are voiceless and innocent. While the cruel and horrific way animals are slaughtered can be compared to some human crime, slaughter is done on a much larger scale.",2019-06-29T05:35:06+0000,1,,
8_0,201907573156278_2738289896184687,2bd3b91347affd2685b0c821680306b33b6cf4ab,Rest in power  Óscar and Valeria. 💔👨‍👧💔 Posted @withrepost • @lazy.beam This illustration is to honor Óscar Alberto Martínez Ramírez  25 and his daughter  Valeria 2. . . The family from El Salvador were trying escape extreme poverty and seek asylum in the US but they were turned away. They tried to cross the Rio Grande and only the mother   Tania Vanessa Ávalos made it out alive.  The family was surviving with $10 a day in El Salvador (the country still uses US dollar currency). Óscar Alberto Martínez Ramírez wanted to work in the US so he can raised money to build a home for his wife and daughters. My condolences to the family and the mother for their lost. 🌹 . . “From the scorching Sonoran Desert to the fast-moving Rio Grande  the 2 000-mile U.S.-Mexico border has long been an at times deadly crossing between ports of entry. A total of 283 migrant deaths were recorded last year; the toll so far this year has not been released (CNN).” . . Currently the internet and news are circulating a photo of Oscar Alberto Martinez Ramirez and Valeria found dead by the Rio Grande. If you look up the story this image will come up. . . If you choice to share the image of their death for shock value or to share your platform on immigration human rights. Please remember this was a family in search of a better life. Please be respectful and show compassion and empathy. Perhaps consider sharing a photo that humanizes them. This family like many others risk their lives sólo para buscar una vida mejor.  #restinpower . . [image description: illustration on a pink background of Óscar Alberto Martínez Ramírez and his 2 year-old daughter Valeria. They are pictured with their eyes closed and heads together in a loving  peaceful expression. Their names are written next to them. Valeria is wearing a purple top and matching purple flowered headband. Óscar is wearing a light blue shirt and a dark blue baseball cap whose brim reads  “we are human.” Father and daughter are surrounded by white flowers.],2019-06-26T21:53:16+0000,2738289896184687_2738335182846825,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,"Rust zacht, lieve mensen 💕",2019-06-26T22:23:05+0000,0,,
8_1,201907573156278_2738289896184687,2bd3b91347affd2685b0c821680306b33b6cf4ab,Rest in power  Óscar and Valeria. 💔👨‍👧💔 Posted @withrepost • @lazy.beam This illustration is to honor Óscar Alberto Martínez Ramírez  25 and his daughter  Valeria 2. . . The family from El Salvador were trying escape extreme poverty and seek asylum in the US but they were turned away. They tried to cross the Rio Grande and only the mother   Tania Vanessa Ávalos made it out alive.  The family was surviving with $10 a day in El Salvador (the country still uses US dollar currency). Óscar Alberto Martínez Ramírez wanted to work in the US so he can raised money to build a home for his wife and daughters. My condolences to the family and the mother for their lost. 🌹 . . “From the scorching Sonoran Desert to the fast-moving Rio Grande  the 2 000-mile U.S.-Mexico border has long been an at times deadly crossing between ports of entry. A total of 283 migrant deaths were recorded last year; the toll so far this year has not been released (CNN).” . . Currently the internet and news are circulating a photo of Oscar Alberto Martinez Ramirez and Valeria found dead by the Rio Grande. If you look up the story this image will come up. . . If you choice to share the image of their death for shock value or to share your platform on immigration human rights. Please remember this was a family in search of a better life. Please be respectful and show compassion and empathy. Perhaps consider sharing a photo that humanizes them. This family like many others risk their lives sólo para buscar una vida mejor.  #restinpower . . [image description: illustration on a pink background of Óscar Alberto Martínez Ramírez and his 2 year-old daughter Valeria. They are pictured with their eyes closed and heads together in a loving  peaceful expression. Their names are written next to them. Valeria is wearing a purple top and matching purple flowered headband. Óscar is wearing a light blue shirt and a dark blue baseball cap whose brim reads  “we are human.” Father and daughter are surrounded by white flowers.],2019-06-26T21:53:16+0000,2738289896184687_2738408292839514,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,I was thinking the same! This one is beautiful ❤️️,2019-06-26T23:14:06+0000,1,,
8_2,201907573156278_2738289896184687,2bd3b91347affd2685b0c821680306b33b6cf4ab,Rest in power  Óscar and Valeria. 💔👨‍👧💔 Posted @withrepost • @lazy.beam This illustration is to honor Óscar Alberto Martínez Ramírez  25 and his daughter  Valeria 2. . . The family from El Salvador were trying escape extreme poverty and seek asylum in the US but they were turned away. They tried to cross the Rio Grande and only the mother   Tania Vanessa Ávalos made it out alive.  The family was surviving with $10 a day in El Salvador (the country still uses US dollar currency). Óscar Alberto Martínez Ramírez wanted to work in the US so he can raised money to build a home for his wife and daughters. My condolences to the family and the mother for their lost. 🌹 . . “From the scorching Sonoran Desert to the fast-moving Rio Grande  the 2 000-mile U.S.-Mexico border has long been an at times deadly crossing between ports of entry. A total of 283 migrant deaths were recorded last year; the toll so far this year has not been released (CNN).” . . Currently the internet and news are circulating a photo of Oscar Alberto Martinez Ramirez and Valeria found dead by the Rio Grande. If you look up the story this image will come up. . . If you choice to share the image of their death for shock value or to share your platform on immigration human rights. Please remember this was a family in search of a better life. Please be respectful and show compassion and empathy. Perhaps consider sharing a photo that humanizes them. This family like many others risk their lives sólo para buscar una vida mejor.  #restinpower . . [image description: illustration on a pink background of Óscar Alberto Martínez Ramírez and his 2 year-old daughter Valeria. They are pictured with their eyes closed and heads together in a loving  peaceful expression. Their names are written next to them. Valeria is wearing a purple top and matching purple flowered headband. Óscar is wearing a light blue shirt and a dark blue baseball cap whose brim reads  “we are human.” Father and daughter are surrounded by white flowers.],2019-06-26T21:53:16+0000,2738289896184687_2738367346176942,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,I wanted to share their story but it felt so disrespectful to share that picture of them deceased in the water. It breaks my heart. 😢,2019-06-26T22:45:28+0000,3,,
8_3,201907573156278_2738289896184687,2bd3b91347affd2685b0c821680306b33b6cf4ab,Rest in power  Óscar and Valeria. 💔👨‍👧💔 Posted @withrepost • @lazy.beam This illustration is to honor Óscar Alberto Martínez Ramírez  25 and his daughter  Valeria 2. . . The family from El Salvador were trying escape extreme poverty and seek asylum in the US but they were turned away. They tried to cross the Rio Grande and only the mother   Tania Vanessa Ávalos made it out alive.  The family was surviving with $10 a day in El Salvador (the country still uses US dollar currency). Óscar Alberto Martínez Ramírez wanted to work in the US so he can raised money to build a home for his wife and daughters. My condolences to the family and the mother for their lost. 🌹 . . “From the scorching Sonoran Desert to the fast-moving Rio Grande  the 2 000-mile U.S.-Mexico border has long been an at times deadly crossing between ports of entry. A total of 283 migrant deaths were recorded last year; the toll so far this year has not been released (CNN).” . . Currently the internet and news are circulating a photo of Oscar Alberto Martinez Ramirez and Valeria found dead by the Rio Grande. If you look up the story this image will come up. . . If you choice to share the image of their death for shock value or to share your platform on immigration human rights. Please remember this was a family in search of a better life. Please be respectful and show compassion and empathy. Perhaps consider sharing a photo that humanizes them. This family like many others risk their lives sólo para buscar una vida mejor.  #restinpower . . [image description: illustration on a pink background of Óscar Alberto Martínez Ramírez and his 2 year-old daughter Valeria. They are pictured with their eyes closed and heads together in a loving  peaceful expression. Their names are written next to them. Valeria is wearing a purple top and matching purple flowered headband. Óscar is wearing a light blue shirt and a dark blue baseball cap whose brim reads  “we are human.” Father and daughter are surrounded by white flowers.],2019-06-26T21:53:16+0000,2738289896184687_2740445279302482,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,",es muy triste",2019-06-28T01:31:49+0000,0,,
11_0,201907573156278_2735123666501310,2bd3b91347affd2685b0c821680306b33b6cf4ab,“Every time I feel anger rising in my chest  I relive the white-hot nightmare my father inflicted on me  and it’s that heat that scorches anyone near me. Every day  as a parent  as a friend  as a lover  I struggle to avoid becoming the raging beast of my father or the cold spectre of my mother. Every day  I try to live in open-hearted empathy. Some days  I fail. Others  I succeed.”  [image description: Black and white photograph of a young child wearing a plaid hat and looking upward and to the side against a black background. The child has a serious expression.],2019-06-25T10:04:42+0000,2735123666501310_2736850726328604,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,This is such an important article.,2019-06-26T05:01:16+0000,0,,
11_1,201907573156278_2735123666501310,2bd3b91347affd2685b0c821680306b33b6cf4ab,“Every time I feel anger rising in my chest  I relive the white-hot nightmare my father inflicted on me  and it’s that heat that scorches anyone near me. Every day  as a parent  as a friend  as a lover  I struggle to avoid becoming the raging beast of my father or the cold spectre of my mother. Every day  I try to live in open-hearted empathy. Some days  I fail. Others  I succeed.”  [image description: Black and white photograph of a young child wearing a plaid hat and looking upward and to the side against a black background. The child has a serious expression.],2019-06-25T10:04:42+0000,2735123666501310_2735677729779237,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,mine too!,2019-06-25T16:08:48+0000,1,,
11_2,201907573156278_2735123666501310,2bd3b91347affd2685b0c821680306b33b6cf4ab,“Every time I feel anger rising in my chest  I relive the white-hot nightmare my father inflicted on me  and it’s that heat that scorches anyone near me. Every day  as a parent  as a friend  as a lover  I struggle to avoid becoming the raging beast of my father or the cold spectre of my mother. Every day  I try to live in open-hearted empathy. Some days  I fail. Others  I succeed.”  [image description: Black and white photograph of a young child wearing a plaid hat and looking upward and to the side against a black background. The child has a serious expression.],2019-06-25T10:04:42+0000,2735123666501310_2735716646442012,da39a3ee5e6b4b0d3255bfef95601890afd80709,1,Mia Lee  mine works fine,2019-06-25T16:33:39+0000,1,,
11_3,201907573156278_2735123666501310,2bd3b91347affd2685b0c821680306b33b6cf4ab,“Every time I feel anger rising in my chest  I relive the white-hot nightmare my father inflicted on me  and it’s that heat that scorches anyone near me. Every day  as a parent  as a friend  as a lover  I struggle to avoid becoming the raging beast of my father or the cold spectre of my mother. Every day  I try to live in open-hearted empathy. Some days  I fail. Others  I succeed.”  [image description: Black and white photograph of a young child wearing a plaid hat and looking upward and to the side against a black background. The child has a serious expression.],2019-06-25T10:04:42+0000,2735123666501310_2735644153115928,da39a3ee5e6b4b0d3255bfef95601890afd80709,0,TBINAA page won’t load. Another site takes over. Is it just my phone?,2019-06-25T15:48:32+0000,1,,
